,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,publicationyear,age,agecategory,timecategory
6226,8655,PG17792,The Jamesons,"Freeman, Mary Eleanor Wilkins",1852,1930,['en'],25,{'New England -- Social life and customs -- Fiction'},Text,1899,47,2,10
23733,32294,PG39068,Historic Shrines of America: Being the Story of One Hundred and Twenty Historic Buildings and the Pioneers Who Made Them Notable,"Faris, John T. (John Thomson)",1871,1949,['en'],25,"{'Historic buildings -- United States', 'United States -- Biography'}",Text,1890,19,0,10
4279,6154,PG1553,The Hidden Masterpiece,"Balzac, Honoré de",1799,1850,['en'],26,"{'Poussin, Nicolas, 1594?-1665 -- Fiction', 'Biographical fiction', 'France -- Fiction', 'French fiction -- Translations into English', 'Painters -- Fiction'}",Text,1846,47,2,6
15638,21627,PG29467,The Project Gutenberg Works of Joseph Lincoln: An Index,"Lincoln, Joseph Crosby",1870,1944,['en'],26,{'Indexes'},Text,1909,39,2,10
20019,27371,PG34636,腕くらべ,"Nagai, Kafu",1879,1959,['ja'],26,"{'Man-woman relationships -- Fiction', 'Geishas -- Fiction', 'Tokyo (Japan) -- Fiction'}",Text,1898,19,0,10
7782,10655,PG19592,"Frank and Fearless; or, The Fortunes of Jasper Kent","Alger, Horatio, Jr.",1832,1899,['en'],26,"{'Bullies -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Self-reliance -- Juvenile fiction', 'West (U.S.) -- History -- 19th century -- Juvenile fiction', 'Stepmothers -- Juvenile fiction'}",Text,1881,49,2,10
6209,8633,PG17772,Mrs. Overtheway's Remembrances,"Ewing, Juliana Horatia Gatty",1841,1885,['en'],26,{'Great Britain -- History -- 19th century -- Juvenile fiction'},Text,1885,44,2,10
18321,25153,PG3263,The Portygee,"Lincoln, Joseph Crosby",1870,1944,['en'],26,"{'Grandparent and child -- Fiction', 'Spanish Americans -- Fiction'}",Text,1873,3,-1,9
2353,3532,PG1317,"Saltbush Bill, J. P.","Paterson, A. B. (Andrew Barton)",1864,1941,['en'],26,{'Frontier and pioneer life -- Australia -- Poetry'},Text,1905,41,2,10
2285,3450,PG13105,"Memoirs of Margaret Fuller Ossoli, Volume I","Fuller, Margaret",1810,1850,['en'],26,"{'Fuller, Margaret, 1810-1850', 'Transcendentalists (New England) -- Biography', 'Authors, American -- 19th century -- Biography', 'Feminists -- United States -- Biography'}",Text,1850,40,2,6
14138,19565,PG27610,Expériences et observations sur l'électricité faites à Philadelphie en Amérique,"Franklin, Benjamin",1706,1790,['fr'],26,"{'Electricity -- History', 'Electricity -- Early works to 1850', ""Nollet, abbé (Jean Antoine), 1700-1770. Lettres sur l'électricité""}",Text,1769,63,3,1
15049,20797,PG2871,The Variation of Animals and Plants under Domestication — Volume 1,"Darwin, Charles",1809,1882,['en'],26,"{'Plants, Cultivated', 'Domestic animals', 'Variation (Biology)'}",Text,1868,59,3,8
12190,16803,PG25124,老殘遊記,"Liu, E",1857,1909,['zh'],26,"{'Tai Mountains (China) -- Fiction', 'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,1907,50,3,10
6801,9353,PG1841,Z. Marcas,"Balzac, Honoré de",1799,1850,['en'],26,{'French fiction -- Translations into English'},Text,1840,41,2,5
4176,6009,PG15409,An Elegy Wrote in a Country Church Yard (1751) and The Eton College Manuscript,"Gray, Thomas",1716,1771,['en'],26,{'English poetry'},Text,1751,35,2,1
19038,26106,PG33498,"Bransford of Rainbow Range: Originally Published under the title of Bransford in Arcadia, or, The Little Eohippus","Rhodes, Eugene Manlove",1869,1934,['en'],27,"{'Fiction', 'Western stories'}",Text,1908,39,2,10
20667,28208,PG3538,The Americanization of Edward Bok: The Autobiography of a Dutch Boy Fifty Years After,"Bok, Edward William",1863,1930,['en'],27,"{'Periodical editors -- United States -- Biography', ""Ladies' Home Journal"", 'Dutch Americans -- Biography', 'Bok, Edward William, 1863-1930'}",Text,1912,49,2,
22816,31071,PG37968,"The Nut Culturist: A Treatise on Propogation, Planting, and Cultivation of Nut Bearing Trees and Shrubs Adapted to the Climate of the United States","Fuller, Andrew S. (Andrew Samuel)",1828,1896,['en'],27,{'Nuts'},Text,1919,91,4,
2829,4196,PG13778,Little Journeys to the Homes of the Great - Volume 02: Little Journeys To the Homes of Famous Women,"Hubbard, Elbert",1856,1915,['en'],27,{'Women -- Biography'},Text,1869,13,-1,8
8233,11330,PG20199,L'écornifleur,"Renard, Jules",1864,1910,['fr'],27,{'Fiction'},Text,1912,48,2,
14362,19861,PG27878,Mémoires de Mr. d'Artagnan,"Courtilz de Sandras, Gatien",1644,1712,['fr'],27,"{""Artagnan, Charles de Batz-Castelmore, comte d', 1613?-1673"", 'France -- History -- Louis XIV, 1643-1715'}",Text,1700,56,3,0
16507,22776,PG304,"Rio Grande's Last Race, and Other Verses","Paterson, A. B. (Andrew Barton)",1864,1941,['en'],27,{'Australian poetry'},Text,1902,38,2,10
3798,5502,PG14953,Oklahoma and Other Poems,"Miller, Freeman Edwin",1864,1951,['en'],27,{'Oklahoma -- Poetry'},Text,1888,24,0,10
17882,24558,PG32103,Elsie in the South,"Finley, Martha",1828,1909,['en'],27,"{'Dinsmore, Elsie (Fictitious character) -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Louisiana -- Juvenile fiction'}",Text,1915,87,4,
22602,30772,PG37699,Hell: Warm Words on the Cheerful and Comforting Doctrine of Eternal Damnation,"Ingersoll, Robert Green",1833,1899,['en'],27,"{'Agnosticism', 'Hell', 'Christianity -- Controversial literature'}",Text,1914,81,4,
9559,13161,PG21847,Dr. Wortle's School,"Trollope, Anthony",1815,1882,['en'],27,"{'Married people -- Fiction', 'Extortion -- Fiction', 'Domestic fiction', 'England -- Fiction', 'School principals -- Fiction', 'Classicists -- Fiction', 'Americans -- England -- Fiction'}",Text,1881,66,4,10
16837,23199,PG30881,Two Little Women,"Wells, Carolyn",1862,1942,['en'],27,"{'Vacations -- Juvenile fiction', 'Neighborliness -- Juvenile fiction', 'Best friends -- Juvenile fiction', 'Families -- Juvenile fiction'}",Text,1869,7,-1,8
13871,19184,PG27268,Ariadne Florentina: Six Lectures on Wood and Metal Engraving,"Ruskin, John",1819,1900,['en'],28,"{'Wood-engraving', 'Engraving'}",Text,1884,65,4,10
9606,13213,PG21894,"The Rover Boys at Colby Hall; or, The Struggles of the Young Cadets","Stratemeyer, Edward",1862,1930,['en'],28,"{'Military education -- Fiction', 'Schools -- Fiction'}",Text,1917,55,3,
8552,11794,PG20616,The Old Front Line,"Masefield, John",1878,1967,['en'],28,"{'Somme, 1st Battle of the, France, 1916'}",Text,1917,39,2,
15359,21247,PG29124,The Gold Horns,"Oehlenschläger, Adam",1779,1850,"['da', 'en']",28,"{'Danish poetry -- Translations into English', 'Danish poetry'}",Text,1868,89,4,8
11427,15795,PG24217,La Maison du Chat-qui-pelote,"Balzac, Honoré de",1799,1850,['fr'],28,{'French literature'},Text,1842,43,2,6
3808,5514,PG14964,"From Canal Boy to President; Or, the Boyhood and Manhood of James A. Garfield","Alger, Horatio, Jr.",1832,1899,['en'],28,"{'Garfield, James A. (James Abram), 1831-1881 -- Childhood and youth', 'Presidents -- United States -- Biography'}",Text,1881,49,2,10
18009,24734,PG32262,English Verse: Specimens Illustrating its Principles and History,"Alden, Raymond MacDonald",1873,1924,['en'],28,"{'English poetry', 'English language -- Versification'}",Text,1918,45,2,
5046,7188,PG16470,"The Profits of Religion, Fifth Edition","Sinclair, Upton",1878,1968,['en'],28,{'Christianity -- Controversial literature'},Text,1917,39,2,
12700,17516,PG25767,Picture and Text: 1893,"James, Henry",1843,1916,['en'],28,{'Art'},Text,1893,50,3,10
776,1202,PG11082,Old Saint Paul's: A Tale of the Plague and the Fire,"Ainsworth, William Harrison",1805,1882,['en'],28,"{'Fires -- Fiction', ""St. Paul's Cathedral (London, England) -- Fiction"", 'London (England) -- History -- 17th century -- Fiction', 'Historical fiction', 'Great Fire, London, England, 1666 -- Fiction', 'Plague -- Fiction'}",Text,1841,36,2,6
481,787,PG10709,Prince Zaleski,"Shiel, M. P. (Matthew Phipps)",1865,1947,['en'],28,"{'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'}",Text,1911,46,2,
4770,6808,PG16128,Le Jour des Rois,"Shakespeare, William",1564,1616,['fr'],28,"{'Twins -- Drama', 'Mistaken identity -- Drama', 'Shipwreck survival -- Drama', 'Comedies', 'Illyria -- Drama', 'Brothers and sisters -- Drama'}",Text,1883,319,4,10
19028,26091,PG33484,"Valeria, the Martyr of the Catacombs: A Tale of Early Christian Life in Rome","Withrow, W. H. (William Henry)",1839,1908,['en'],29,"{'Rome (Italy) -- Church history -- Primitive and early church, ca. 30-600 -- Fiction', 'Martyrs -- Italy -- Rome -- Fiction', 'Christian life -- History -- Early church, ca. 30-600', 'Catacombs -- Italy -- Rome -- Fiction'}",Text,1911,72,4,
1760,2716,PG12445,"The Water-Witch; Or, the Skimmer of the Seas: A Tale","Cooper, James Fenimore",1789,1851,['en'],29,{'Sea stories'},Text,1821,32,1,4
2286,3451,PG13106,"Memoirs of Margaret Fuller Ossoli, Volume II","Fuller, Margaret",1810,1850,['en'],29,"{'Fuller, Margaret, 1810-1850', 'Transcendentalists (New England) -- Biography', 'Authors, American -- 19th century -- Biography', 'Feminists -- United States -- Biography'}",Text,1850,40,2,6
16606,22909,PG3061,Römische Geschichte — Band 2,"Mommsen, Theodor",1817,1903,['de'],29,{'Rome -- History'},Text,1856,39,2,7
1253,1966,PG11770,Lettres de mon moulin,"Daudet, Alphonse",1840,1897,['fr'],29,{'France -- Social life and customs -- Fiction'},Text,1865,25,1,8
5313,7539,PG16787,Life of Charles Dickens,"Marzials, Frank T. (Frank Thomas), Sir",1840,1912,['en'],29,"{'Dickens, Charles, 1812-1870', 'Novelists, English -- 19th century -- Biography'}",Text,1859,19,0,7
11485,15871,PG24286,The Birds' Christmas Carol,"Wiggin, Kate Douglas Smith",1856,1923,['en'],29,"{'Terminally ill children -- Juvenile fiction', 'Christmas stories', ""Children's stories""}",Text,1878,22,0,9
339,605,PG10545,"The Sea Lions; Or, The Lost Sealers","Cooper, James Fenimore",1789,1851,['en'],29,"{'Sealers (Persons) -- Fiction', 'Sea stories'}",Text,1849,60,3,6
14035,19411,PG27472,The Story of a Cat,"La Bédollière, Emile de",1812,1883,['en'],29,"{'Older women -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Pets -- Juvenile fiction'}",Text,1843,31,1,6
1823,2814,PG12533,Sans dessus dessous,"Verne, Jules",1828,1905,['fr'],29,"{'Science fiction, French'}",Text,1889,61,3,10
8962,12373,PG21137,"Parkhurst Boys, and Other Stories of School Life","Reed, Talbot Baines",1852,1893,['en'],30,{'Schools -- Fiction'},Text,1893,41,2,10
9334,12897,PG21609,Society: Its Origin and Development,"Rowe, Henry K. (Henry Kalloch)",1869,1941,['en'],30,{'Sociology'},Text,1908,39,2,10
15124,20938,PG28847,Max and Maurice: A Juvenile History in Seven Tricks,"Busch, Wilhelm",1832,1908,['en'],30,"{'Practical jokes -- Juvenile poetry', 'Wit and humor', ""Children's poetry""}",Text,1865,33,1,8
23934,32557,PG39304,"The Memoirs of Jacques Casanova de Seingalt, Vol. IV (of VI), ""Adventures In The South"": The First Complete and Unabridged English Translation, Illustrated with Old Engravings","Casanova, Giacomo",1725,1798,['en'],30,"{'Casanova, Giacomo, 1725-1798', 'Europe -- History -- 18th century -- Biography'}",Text,1819,94,4,3
7488,10242,PG1921,The Chouans,"Balzac, Honoré de",1799,1850,['en'],30,"{'Chouans -- Fiction', 'French fiction -- Translations into English'}",Text,1800,1,-1,1
22123,30116,PG37107,A Life For a Love: A Novel,"Meade, L. T.",1854,1914,['en'],30,{'Fiction'},Text,1894,40,2,10
1035,1614,PG11453,La Suggestibilité,"Binet, Alfred",1857,1911,['fr'],30,{'Mental suggestion'},Text,1911,54,3,
5850,8192,PG17375,"The Works of Guy de Maupassant, Volume 2","Maupassant, Guy de",1850,1893,['en'],30,"{'Short stories, French -- Translations into English', 'French fiction -- Translations into English'}",Text,1880,30,1,9
13253,18331,PG264,"Main Street, and Other Poems","Kilmer, Joyce",1886,1918,['en'],30,"{'Poetry, Modern -- 20th century', 'City and town life -- Poetry'}",Text,1914,28,1,
2050,3136,PG12823,"Joe's Luck; Or, Always Wide Awake","Alger, Horatio, Jr.",1832,1899,['en'],30,"{'California -- History -- 1846-1850 -- Juvenile fiction', 'Robbers and outlaws -- Juvenile fiction', 'Gold mines and mining -- Juvenile fiction', 'Restaurants -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",Text,1881,49,2,10
18825,25825,PG33244,Maximina,"Palacio Valdés, Armando",1853,1938,['en'],30,"{'Madrid (Spain) -- Fiction', 'Married women -- Fiction', 'Young women -- Fiction'}",Text,1871,18,0,9
598,945,PG10851,The Works of Charles and Mary Lamb — Volume 6: Letters 1821-1842,"Lamb, Charles",1775,1834,['en'],30,"{'Lamb, Mary, 1764-1847 -- Correspondence', 'Lamb, Charles, 1775-1834', 'Authors, English -- 19th century -- Correspondence', 'Lamb, Charles, 1775-1834 -- Correspondence'}",Text,1846,71,4,6
3337,4883,PG14396,His Family,"Poole, Ernest",1880,1950,['en'],30,"{'Family -- Fiction', 'New York (N.Y.) -- Social conditions -- Fiction'}",Text,1918,38,2,
12141,16742,PG2506,The Sleeping-Car: A Farce,"Howells, William Dean",1837,1920,['en'],31,"{'Railroad travel -- Drama', 'Comedies', 'American drama -- 19th century'}",Text,1883,46,2,10
2491,3722,PG13350,The Vanity of Human Wishes (1749) and Two Rambler papers (1750),"Johnson, Samuel",1709,1784,['en'],31,"{'Essays', 'Poetry'}",Text,1763,54,3,1
15252,21110,PG29000,The Macdermots of Ballycloran,"Trollope, Anthony",1815,1882,['en'],31,"{'Ireland -- Fiction', 'Domestic fiction'}",Text,1847,32,1,6
3609,5243,PG1471,New Poems,"Thompson, Francis",1859,1907,['en'],31,{'English poetry'},Text,1908,49,2,10
7795,10673,PG19608,The Story of the Other Wise Man,"Van Dyke, Henry",1852,1933,['en'],31,"{'Christian fiction', 'Jesus Christ -- Fiction', 'Christmas stories', 'Magi -- Fiction'}",Text,1895,43,2,10
12548,17303,PG25575,"Mémoires d'Outre-Tombe, Tome 4","Chateaubriand, François-René, vicomte de",1768,1848,['fr'],31,"{'Napoleon I, Emperor of the French, 1769-1821', ""Enghien, Louis-Antoine-Henri de Bourbon, duc d', 1772-1804"", 'France -- History -- Consulate and First Empire, 1799-1815'}",Text,1850,82,4,6
22049,30015,PG37016,Elements of Morals: With Special Application of the Moral Law to the Duties of the Individual and of Society and the State,"Janet, Paul",1823,1899,['en'],31,{'Ethics'},Text,1869,46,2,8
13383,18508,PG2665,The Professor at the Breakfast-Table,"Holmes, Oliver Wendell",1809,1894,['en'],31,"{'American fiction -- 19th century', 'Poetry', 'Conversation -- Fiction'}",Text,1832,23,0,5
10202,14054,PG22650,The Defence of Guenevere and Other Poems,"Morris, William",1834,1896,['en'],31,"{'English poetry -- 19th century', 'Arthurian romances -- Adaptations'}",Text,1858,24,0,7
1110,1747,PG11573,"The Crater; Or, Vulcan's Peak: A Tale of the Pacific","Cooper, James Fenimore",1789,1851,['en'],31,"{'Castaways -- Fiction', 'Utopian fiction', 'Pacific Ocean -- Fiction', 'Sea stories', 'Oceania -- Fiction', 'Utopias -- Fiction', 'Didactic fiction'}",Text,1810,21,0,2
1097,1728,PG11556,Facing the Flag,"Verne, Jules",1828,1905,['en'],31,"{'Mentally ill -- Fiction', 'Loyalty -- Fiction', 'Revenge -- Fiction', 'Science fiction', 'Avarice -- Fiction', 'Abduction -- Fiction', 'Patriotism -- Fiction', 'Weapons of mass destruction -- Fiction', 'Pirates -- Fiction'}",Text,1879,51,3,9
7547,10318,PG19289,Some Answered Questions,`Abdu'l-Bahá,1844,1921,['en'],31,{'Bahai Faith -- Doctrines'},Text,1906,62,3,10
23271,31675,PG38510,Discipline,"Brunton, Mary",1778,1818,['en'],31,"{'Christian life', 'Young women -- Conduct of life -- Fiction', 'Great Britain -- Social life and customs -- Fiction'}",Text,1918,140,4,
14525,20074,PG28069,Alice in Blunderland: An Iridescent Dream,"Bangs, John Kendrick",1862,1922,['en'],31,"{'Municipal ownership -- Fiction', 'Fantasy literature'}",Text,1907,45,2,10
23046,31366,PG38232,"Calvinistic Controversy: Embracing a Sermon on Predestination and Election and Several Numbers, Formally Published in the Christian Advocate and Journal.","Fisk, Wilbur",1792,1839,['en'],31,"{'Predestination', 'Calvinism', 'Election (Theology)'}",Text,1872,80,4,9
16320,22525,PG30274,The History of Sandford and Merton,"Day, Thomas",1748,1789,['en'],31,{'Conduct of life -- Fiction'},Text,1789,41,2,1
3392,4951,PG14457,"Kings, Queens and Pawns: An American Woman at the Front","Rinehart, Mary Roberts",1876,1958,['en'],31,"{'World War, 1914-1918 -- Personal narratives'}",Text,1908,32,1,10
6232,8661,PG17798,L'île à hélice,"Verne, Jules",1828,1905,['fr'],31,"{'Science fiction', 'Islands -- Fiction', 'Oceania -- Fiction'}",Text,1895,67,4,10
2342,3521,PG1316,Some Reminiscences,"Conrad, Joseph",1857,1924,['en'],32,"{'Authors, English -- 19th century -- Biography', 'Conrad, Joseph, 1857-1924'}",Text,1917,60,3,
3945,5700,PG15130,"The Fugitive Blacksmith: or, Events in the History of James W. C. Pennington, Pastor of a Presbyterian Church, New York, Formerly a Slave in the State of Maryland, United States","Pennington, James W. C.",1809,1870,['en'],32,"{'Slaves -- United States -- Biography', 'Pennington, James W. C.', 'Fugitive slaves -- United States -- Biography', 'Slavery -- Maryland'}",Text,1849,40,2,6
14629,20231,PG2820,La Fin Des Livres,"Robida, Albert",1848,1926,"['fr', 'en']",32,{'Bibliomania'},Text,1883,35,2,10
13734,18998,PG270,Dream Days,"Grahame, Kenneth",1859,1932,['en'],32,"{'Brothers and sisters -- Fiction', 'Country life -- Fiction', 'England -- Fiction'}",Text,1898,39,2,10
14497,20042,PG2803,The Rise of David Levinsky,"Cahan, Abraham",1860,1951,['en'],32,"{'Assimilation (Sociology) -- Fiction', 'Millionaires -- Fiction', 'Jews -- Russia -- Fiction', 'Lower East Side (New York, N.Y.) -- Fiction', 'Clothing trade -- Fiction', 'Jewish fiction', 'Psychological fiction', 'Immigrants -- Fiction', 'Jews -- New York (State) -- New York -- Fiction', 'Jewish men -- Fiction'}",Text,1917,57,3,
21667,29504,PG36557,How to Get Strong and How to Stay So,"Blaikie, William",1843,1904,['en'],32,{'Physical education and training'},Text,1909,66,4,10
907,1393,PG11254,"Poetical Works of Johnson, Parnell, Gray, and Smollett: With Memoirs, Critical Dissertations, and Explanatory Notes","Gray, Thomas",1716,1771,['en'],32,{'English poetry -- 18th century'},Text,1770,54,3,1
12210,16833,PG25151,Slow and Sure: The Story of Paul Hoffman the Young Street-Merchant,"Alger, Horatio, Jr.",1832,1899,['en'],32,"{'Boys -- Conduct of life -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction'}",Text,1881,49,2,10
